id,street_address,city,damage_score,magnitude,Homeowner,Phone,Status
7192,273 N Travis St,Sherman,5.79,3.75,Andrew Barnes,+18184978612,OUTREACH READY
7219,300 N Travis St,Sherman,5.79,3.75,Natalie Matthews,+15269973639,OUTREACH READY
7429,108 N Grand Ave,Sherman,5.79,3.75,Gary Petty,+10624559684,OUTREACH READY
7456,135 N Grand Ave,Sherman,5.79,3.75,Travis Keller,+13288673731,OUTREACH READY
7462,141 N Grand Ave,Sherman,5.79,3.75,Michelle Zimmerman,+11718370447,OUTREACH READY
7553,232 N Grand Ave,Sherman,5.79,3.75,Megan Jackson,+12633446433,OUTREACH READY
7699,378 N Grand Ave,Sherman,5.79,3.75,Douglas Ross,+14560905058,OUTREACH READY
8370,346 N Main St,Paris,5.79,3.75,Joseph Brooks,+18596296959,OUTREACH READY
7464,143 N Grand Ave,Sherman,5.78,3.75,Corey Williams,+12542718349,OUTREACH READY
7563,242 N Grand Ave,Sherman,5.78,3.75,Christopher Weaver,+13260010244,OUTREACH READY
7639,318 N Grand Ave,Sherman,5.78,3.75,Andrea Roy,+11287793264,OUTREACH READY
7647,326 N Grand Ave,Sherman,5.78,3.75,Ryan Dixon,+10967816788,OUTREACH READY
7655,334 N Grand Ave,Sherman,5.78,3.75,Vickie Fisher,+17021148561,OUTREACH READY
7658,337 N Grand Ave,Sherman,5.78,3.75,Adam Sanchez,+10129027676,OUTREACH READY
7707,386 N Grand Ave,Sherman,5.78,3.75,Mary Rodriguez MD,+13012138378,OUTREACH READY
7757,135 Lamar Ave,Paris,5.78,3.75,Kathleen Terry,+19194384517,OUTREACH READY
8128,104 N Main St,Paris,5.78,3.75,Anthony Spears,+16091969443,OUTREACH READY
7544,223 N Grand Ave,Sherman,5.77,3.75,John Preston,+12778744602,OUTREACH READY
7566,245 N Grand Ave,Sherman,5.77,3.75,Melinda Lewis,+16541531126,OUTREACH READY
7659,338 N Grand Ave,Sherman,5.77,3.75,Jeremy Johnson,+19646789756,OUTREACH READY
7705,384 N Grand Ave,Sherman,5.77,3.75,Bob Dunlap,+14684670853,OUTREACH READY
7737,115 Lamar Ave,Paris,5.77,3.75,Sara Cain,+18988200331,OUTREACH READY
7751,129 Lamar Ave,Paris,5.77,3.75,Samantha Flores,+13285655380,OUTREACH READY
7186,267 N Travis St,Sherman,5.76,3.75,Samuel Mccullough,+15191948057,OUTREACH READY
7564,243 N Grand Ave,Sherman,5.76,3.75,David Martinez,+12075332644,OUTREACH READY
7631,310 N Grand Ave,Sherman,5.76,3.75,Cheryl Miller,+17201717169,OUTREACH READY
7646,325 N Grand Ave,Sherman,5.76,3.75,James Mckee,+11446752939,OUTREACH READY
7697,376 N Grand Ave,Sherman,5.76,3.75,Alex Johnson,+18764113741,OUTREACH READY
7716,395 N Grand Ave,Sherman,5.76,3.75,Stephanie Wilson,+14436311020,OUTREACH READY
8207,183 N Main St,Paris,5.76,3.75,Lisa Harris,+14028661813,OUTREACH READY
7562,241 N Grand Ave,Sherman,5.75,3.75,Mary Morris,+12708670634,OUTREACH READY
7641,320 N Grand Ave,Sherman,5.75,3.75,Dustin Young,+14532278754,OUTREACH READY
7727,105 Lamar Ave,Paris,5.75,3.75,Rachel Mccarty,+13184764335,OUTREACH READY
8213,189 N Main St,Paris,5.75,3.75,Sherry Pratt,+15930174289,OUTREACH READY
7428,107 N Grand Ave,Sherman,5.74,3.75,Zachary Harrison,+12136566719,OUTREACH READY
7695,374 N Grand Ave,Sherman,5.74,3.75,Debra Wright,+13524806755,OUTREACH READY
7992,169 Clarksville St,Paris,5.74,3.75,Susan Bautista,+19244826619,OUTREACH READY
7667,346 N Grand Ave,Sherman,5.73,3.75,Kelsey Brown,+19069888751,OUTREACH READY
7825,203 Lamar Ave,Paris,5.73,3.75,Faith Jefferson,+10179980648,OUTREACH READY
7452,131 N Grand Ave,Sherman,5.72,3.75,Jennifer Anderson,+11815099621,OUTREACH READY
7723,101 Lamar Ave,Paris,5.72,3.75,Harold Baker,+13111220072,OUTREACH READY
7831,209 Lamar Ave,Paris,5.72,3.75,Megan Jones,+10654429924,OUTREACH READY
8141,117 N Main St,Paris,5.72,3.75,Catherine Randall,+15406071194,OUTREACH READY
7184,265 N Travis St,Sherman,5.71,3.75,Jeremy Hood,+12988341934,OUTREACH READY
7433,112 N Grand Ave,Sherman,5.71,3.75,Kyle Matthews,+15912280489,OUTREACH READY
7532,211 N Grand Ave,Sherman,5.71,3.75,Danielle Sexton,+15022914217,OUTREACH READY
7534,213 N Grand Ave,Sherman,5.71,3.75,Tiffany Sheppard,+12617551689,OUTREACH READY
7546,225 N Grand Ave,Sherman,5.71,3.75,Kelly Garner,+16205733190,OUTREACH READY
7560,239 N Grand Ave,Sherman,5.71,3.75,Blake Rivera,+16177334259,OUTREACH READY
7568,247 N Grand Ave,Sherman,5.71,3.75,Brandy Boone,+18481219106,OUTREACH READY
7629,308 N Grand Ave,Sherman,5.71,3.75,James Taylor,+14432300325,OUTREACH READY
7743,121 Lamar Ave,Paris,5.71,3.75,Michael Sanchez,+18707838927,OUTREACH READY
7746,124 Lamar Ave,Paris,5.71,3.75,Jesus Ryan,+17234950813,OUTREACH READY
7747,125 Lamar Ave,Paris,5.71,3.75,Michaela Adams,+13342458763,OUTREACH READY
7748,126 Lamar Ave,Paris,5.71,3.75,Heather Allen,+12984484028,OUTREACH READY
7752,130 Lamar Ave,Paris,5.71,3.75,Jennifer Richardson,+15664517572,OUTREACH READY
7754,132 Lamar Ave,Paris,5.71,3.75,Nichole Brown,+14968490384,OUTREACH READY
7756,134 Lamar Ave,Paris,5.71,3.75,Troy Warren,+13837285973,OUTREACH READY
7758,136 Lamar Ave,Paris,5.71,3.75,Nicholas Santos,+13403144430,OUTREACH READY
7190,271 N Travis St,Sherman,5.7,3.75,Samantha Romero,+13626748006,OUTREACH READY
7576,255 N Grand Ave,Sherman,5.7,3.75,James Miller,+10143319986,OUTREACH READY
7598,277 N Grand Ave,Sherman,5.7,3.75,Donald Rivera,+14345506833,OUTREACH READY
7703,382 N Grand Ave,Sherman,5.7,3.75,James Allen,+11921909061,OUTREACH READY
7709,388 N Grand Ave,Sherman,5.7,3.75,Ms. Erica Burton,+17923646882,OUTREACH READY
7829,207 Lamar Ave,Paris,5.7,3.75,John Rollins,+15908565899,OUTREACH READY
8400,376 N Main St,Paris,5.7,3.75,Kevin Thompson,+19990062116,OUTREACH READY
7764,142 Lamar Ave,Paris,5.69,3.75,Melanie Oconnor,+18247530995,OUTREACH READY
8372,348 N Main St,Paris,5.69,3.75,Amanda Mcintosh,+13351034020,OUTREACH READY
8398,374 N Main St,Paris,5.69,3.75,Courtney Kent,+16977847078,OUTREACH READY
7432,111 N Grand Ave,Sherman,5.68,3.75,Michelle Jones,+15190814814,OUTREACH READY
7556,235 N Grand Ave,Sherman,5.68,3.75,Michele Shaw,+17995899798,OUTREACH READY
7570,249 N Grand Ave,Sherman,5.68,3.75,Michael Mason,+15079872624,OUTREACH READY
7574,253 N Grand Ave,Sherman,5.68,3.75,Denise Walsh,+18650344700,OUTREACH READY
7634,313 N Grand Ave,Sherman,5.68,3.75,Kristen Wilkins,+13510364522,OUTREACH READY
7636,315 N Grand Ave,Sherman,5.68,3.75,Frank Trujillo,+16806534376,OUTREACH READY
7701,380 N Grand Ave,Sherman,5.68,3.75,Richard Morrison,+12512306032,OUTREACH READY
7729,107 Lamar Ave,Paris,5.68,3.75,Dalton Evans,+10793608161,OUTREACH READY
7772,150 Lamar Ave,Paris,5.68,3.75,Patricia Solis,+17308871361,OUTREACH READY
7945,122 Clarksville St,Paris,5.68,3.75,Amy Mccoy,+14992537367,OUTREACH READY
7947,124 Clarksville St,Paris,5.68,3.75,Matthew Wilson,+13439188926,OUTREACH READY
7996,173 Clarksville St,Paris,5.68,3.75,John Leach,+14777491768,OUTREACH READY
7998,175 Clarksville St,Paris,5.68,3.75,Richard Ramirez,+17047769373,OUTREACH READY
7548,227 N Grand Ave,Sherman,5.67,3.75,Jennifer Carson,+18216218689,OUTREACH READY
7558,237 N Grand Ave,Sherman,5.67,3.75,Erin Mccarthy,+13696291036,OUTREACH READY
7572,251 N Grand Ave,Sherman,5.67,3.75,Lisa Bautista,+17821933112,OUTREACH READY
7584,263 N Grand Ave,Sherman,5.67,3.75,Christine Shepard,+11771409615,OUTREACH READY
7735,113 Lamar Ave,Paris,5.67,3.75,Daniel Stokes,+16774575991,OUTREACH READY
7749,127 Lamar Ave,Paris,5.67,3.75,Jonathan Howe,+17091796391,OUTREACH READY
7762,140 Lamar Ave,Paris,5.67,3.75,Karla Hughes,+11876796979,OUTREACH READY
7994,171 Clarksville St,Paris,5.67,3.75,Jesus Friedman,+17274805370,OUTREACH READY
8392,368 N Main St,Paris,5.67,3.75,Adam Cooley,+14031703060,OUTREACH READY
7425,104 N Grand Ave,Sherman,5.66,3.75,Michelle Ellison,+19430326188,OUTREACH READY
7427,106 N Grand Ave,Sherman,5.66,3.75,Teresa Shaw,+16637732010,OUTREACH READY
7523,202 N Grand Ave,Sherman,5.66,3.75,Casey Morgan,+17091948007,OUTREACH READY
7550,229 N Grand Ave,Sherman,5.66,3.75,Patricia Burgess,+10962205080,OUTREACH READY
7596,275 N Grand Ave,Sherman,5.66,3.75,Mark Gonzalez,+16366246303,OUTREACH READY
7725,103 Lamar Ave,Paris,5.66,3.75,Kathryn Bass,+15235633624,OUTREACH READY
7733,111 Lamar Ave,Paris,5.66,3.75,Steven Smith,+16129307432,OUTREACH READY
7739,117 Lamar Ave,Paris,5.66,3.75,Amy Becker,+19194495620,OUTREACH READY
8134,110 N Main St,Paris,5.66,3.75,Stanley Reid,+14893428078,OUTREACH READY
8144,120 N Main St,Paris,5.66,3.75,Carmen Gibson,+14153363783,OUTREACH READY
8211,187 N Main St,Paris,5.66,3.75,Christine Monroe,+11750929388,OUTREACH READY
7554,233 N Grand Ave,Sherman,5.65,3.75,Katrina Roberts,+18976146267,OUTREACH READY
7600,279 N Grand Ave,Sherman,5.65,3.75,Karen Mason,+14354462416,OUTREACH READY
8185,161 N Main St,Paris,5.65,3.75,Juan Jenkins,+12496267837,OUTREACH READY
8362,338 N Main St,Paris,5.65,3.75,Robert Hobbs,+19661348021,OUTREACH READY
8396,372 N Main St,Paris,5.65,3.75,Mallory Mack,+10628424049,OUTREACH READY
7766,144 Lamar Ave,Paris,5.64,3.75,Deanna Hodge,+13909671178,OUTREACH READY
7770,148 Lamar Ave,Paris,5.64,3.75,Jackie Kim,+17952737829,OUTREACH READY
7774,152 Lamar Ave,Paris,5.64,3.75,Holly Long,+13701942846,OUTREACH READY
7827,205 Lamar Ave,Paris,5.64,3.75,Jillian Warren,+10995812246,OUTREACH READY
8136,112 N Main St,Paris,5.64,3.75,Mrs. Allison Morrison,+13961244350,OUTREACH READY
8187,163 N Main St,Paris,5.64,3.75,Ricardo Harvey,+18256151672,OUTREACH READY
7594,273 N Grand Ave,Sherman,5.63,3.75,Mary Cohen,+13779712570,OUTREACH READY
7625,304 N Grand Ave,Sherman,5.63,3.75,Emily Schmidt,+13379655429,OUTREACH READY
7768,146 Lamar Ave,Paris,5.63,3.75,Nathan Hartman,+17772686872,OUTREACH READY
7529,208 N Grand Ave,Sherman,5.62,3.75,Adrienne Scott,+10161204008,OUTREACH READY
7552,231 N Grand Ave,Sherman,5.62,3.75,Mr. Tyler Walters,+13591074437,OUTREACH READY
8142,118 N Main St,Paris,5.62,3.75,Travis Robinson,+19575789334,OUTREACH READY
8356,332 N Main St,Paris,5.62,3.75,Deborah Ochoa,+19533880008,OUTREACH READY
8358,334 N Main St,Paris,5.62,3.75,Destiny Green,+18946378179,OUTREACH READY
7423,102 N Grand Ave,Sherman,5.61,3.75,Mark Paul,+18818260189,OUTREACH READY
7448,127 N Grand Ave,Sherman,5.61,3.75,Maxwell Watkins,+18936488592,OUTREACH READY
7525,204 N Grand Ave,Sherman,5.61,3.75,Kenneth Mitchell,+16334213139,OUTREACH READY
7582,261 N Grand Ave,Sherman,5.61,3.75,Patrick Vance,+12542608914,OUTREACH READY
7592,271 N Grand Ave,Sherman,5.61,3.75,Gary Barron,+13638419426,OUTREACH READY
7778,156 Lamar Ave,Paris,5.61,3.75,Marie Parks,+19534317148,OUTREACH READY
7849,227 Lamar Ave,Paris,5.61,3.75,Scott Phillips,+17941197651,OUTREACH READY
8130,106 N Main St,Paris,5.61,3.75,Patrick Shelton,+10457201918,OUTREACH READY
8388,364 N Main St,Paris,5.61,3.75,Patricia Martinez,+17936138106,OUTREACH READY
8390,366 N Main St,Paris,5.61,3.75,Natalie Chambers DDS,+10583216866,OUTREACH READY
7450,129 N Grand Ave,Sherman,5.6,3.75,Christine Johnson,+11663701384,OUTREACH READY
7590,269 N Grand Ave,Sherman,5.6,3.75,Charles Lamb,+19270142614,OUTREACH READY
8189,165 N Main St,Paris,5.6,3.75,Kevin Miller,+19332361152,OUTREACH READY
8191,167 N Main St,Paris,5.6,3.75,John Green,+17635978746,OUTREACH READY
8354,330 N Main St,Paris,5.6,3.75,Kelsey Garza,+16135115967,OUTREACH READY
7434,113 N Grand Ave,Sherman,5.59,3.75,Craig Hill,+10201901679,OUTREACH READY
7442,121 N Grand Ave,Sherman,5.59,3.75,Michael Davis,+12972152070,OUTREACH READY
7446,125 N Grand Ave,Sherman,5.59,3.75,Chloe Pugh,+16424322553,OUTREACH READY
7843,221 Lamar Ave,Paris,5.59,3.75,Megan Harper,+15630987322,OUTREACH READY
8350,326 N Main St,Paris,5.59,3.75,Jennifer Thompson,+16249262227,OUTREACH READY
8394,370 N Main St,Paris,5.59,3.75,Richard Chan,+11373985568,OUTREACH READY
7578,257 N Grand Ave,Sherman,5.58,3.75,Alejandro Kelley,+19983356257,OUTREACH READY
7580,259 N Grand Ave,Sherman,5.58,3.75,Bruce Stanley,+13993762203,OUTREACH READY
7586,265 N Grand Ave,Sherman,5.58,3.75,John Lyons,+15929681809,OUTREACH READY
7602,281 N Grand Ave,Sherman,5.57,3.75,Charles Ellis,+15493219912,OUTREACH READY
7941,118 Clarksville St,Paris,5.57,3.75,Madison Simmons,+13288982477,OUTREACH READY
8380,356 N Main St,Paris,5.57,3.75,Donna Oliver,+16334679928,OUTREACH READY
8376,352 N Main St,Paris,5.56,3.75,Brittany Williams,+11061195203,OUTREACH READY
7440,119 N Grand Ave,Sherman,5.55,3.75,Chris Barker,+18115173335,OUTREACH READY
7780,158 Lamar Ave,Paris,5.55,3.75,Sue Rubio,+18007373412,OUTREACH READY
7430,109 N Grand Ave,Sherman,5.54,3.75,Ryan Roman,+10979282989,OUTREACH READY
7588,267 N Grand Ave,Sherman,5.54,3.75,Regina Parker,+12266812334,OUTREACH READY
7988,165 Clarksville St,Paris,5.54,3.75,Robert Reid,+10641063383,OUTREACH READY
7527,206 N Grand Ave,Sherman,5.53,3.75,Kimberly Beck,+12662594015,OUTREACH READY
8138,114 N Main St,Paris,5.53,3.75,Jason Davis,+13908928658,OUTREACH READY
8140,116 N Main St,Paris,5.53,3.75,Daniel Bush,+11822935247,OUTREACH READY
7533,212 N Grand Ave,Sherman,5.52,3.75,Dylan Barnes,+17643695313,OUTREACH READY
7535,214 N Grand Ave,Sherman,5.52,3.75,Lisa Carson,+15926452880,OUTREACH READY
7776,154 Lamar Ave,Paris,5.52,3.75,William Barr,+18043403189,OUTREACH READY
8154,130 N Main St,Paris,5.52,3.75,Michael Peters,+14623489987,OUTREACH READY
8360,336 N Main St,Paris,5.52,3.75,Todd Dillon,+19865376788,OUTREACH READY
8384,360 N Main St,Paris,5.52,3.75,John Henderson,+11481704816,OUTREACH READY
8386,362 N Main St,Paris,5.52,3.75,Jose Knapp,+16886447707,OUTREACH READY
7786,164 Lamar Ave,Paris,5.51,3.75,Lisa Delgado,+16230001070,OUTREACH READY
7438,117 N Grand Ave,Sherman,5.5,3.75,Robin Coffey,+18571064690,OUTREACH READY
7444,123 N Grand Ave,Sherman,5.5,3.75,Jennifer Washington,+12645996020,OUTREACH READY
8131,107 N Main St,Paris,5.5,3.75,Johnny Curtis,+11396727419,OUTREACH READY
8133,109 N Main St,Paris,5.5,3.75,Raymond Crosby,+10878923061,OUTREACH READY
7990,167 Clarksville St,Paris,5.49,3.75,David Jensen,+13620700933,OUTREACH READY
7731,109 Lamar Ave,Paris,5.48,3.75,Cody Boyer DVM,+18946973937,OUTREACH READY
7750,128 Lamar Ave,Paris,5.48,3.75,Debra Nelson,+17998254987,OUTREACH READY
7944,121 Clarksville St,Paris,5.48,3.75,Gregory Mcfarland,+13246408913,OUTREACH READY
8124,100 N Main St,Paris,5.48,3.75,Charles Rivera,+16095608041,OUTREACH READY
7942,119 Clarksville St,Paris,5.47,3.75,Christopher Carey,+19073307023,OUTREACH READY
8378,354 N Main St,Paris,5.47,3.75,Jesus Morris,+11181592403,OUTREACH READY
7782,160 Lamar Ave,Paris,5.46,3.75,Rebecca Petersen,+18613847426,OUTREACH READY
8015,192 Clarksville St,Paris,5.46,3.75,Craig Roberts,+18784456697,OUTREACH READY
7728,106 Lamar Ave,Paris,5.45,3.75,Paul Johnson,+17451843580,OUTREACH READY
7784,162 Lamar Ave,Paris,5.45,3.75,Jeffrey Miller,+16543000357,OUTREACH READY
7788,166 Lamar Ave,Paris,5.44,3.75,Jason Smith,+17140460658,OUTREACH READY
7798,176 Lamar Ave,Paris,5.44,3.75,Christopher Stephenson,+19016804056,OUTREACH READY
8017,194 Clarksville St,Paris,5.44,3.75,Rebecca Ryan,+14824087065,OUTREACH READY
8150,126 N Main St,Paris,5.44,3.75,Jonathan Yoder,+14690615540,OUTREACH READY
8328,304 N Main St,Paris,5.43,3.75,Kristen Burke,+15307535702,OUTREACH READY
8374,350 N Main St,Paris,5.43,3.75,Margaret Smith,+14171048204,OUTREACH READY
7730,108 Lamar Ave,Paris,5.42,3.75,Hunter Nguyen,+19114997560,OUTREACH READY
7940,117 Clarksville St,Paris,5.42,3.75,Sandra Allen,+12469839542,OUTREACH READY
8382,358 N Main St,Paris,5.42,3.75,Joshua Martinez,+13267511321,OUTREACH READY
7531,210 N Grand Ave,Sherman,5.41,3.75,Dr. Eric Johnson,+17817292447,OUTREACH READY
7726,104 Lamar Ave,Paris,5.41,3.75,Joshua Lee,+11668342507,OUTREACH READY
7740,118 Lamar Ave,Paris,5.41,3.75,Danny Garcia,+19875119507,OUTREACH READY
7790,168 Lamar Ave,Paris,5.41,3.75,Gregory Henderson,+14511081689,OUTREACH READY
7800,178 Lamar Ave,Paris,5.41,3.75,Sarah Moore,+11802967892,OUTREACH READY
7837,215 Lamar Ave,Paris,5.41,3.75,Jordan Castillo,+19711434845,OUTREACH READY
7792,170 Lamar Ave,Paris,5.4,3.75,Christopher Burton,+17178916619,OUTREACH READY
7933,110 Clarksville St,Paris,5.4,3.75,Morgan Jones,+13344948993,OUTREACH READY
7937,114 Clarksville St,Paris,5.4,3.75,Kara Jensen,+13162309164,OUTREACH READY
7804,182 Lamar Ave,Paris,5.39,3.75,John Williams,+19535010536,OUTREACH READY
7820,198 Lamar Ave,Paris,5.39,3.75,Jimmy Smith,+12342621684,OUTREACH READY
7822,200 Lamar Ave,Paris,5.39,3.75,Kelly Ball,+11079262679,OUTREACH READY
7823,201 Lamar Ave,Paris,5.39,3.75,Jacob Small,+11976462080,OUTREACH READY
8125,101 N Main St,Paris,5.39,3.75,Nathan Stewart,+18840672653,OUTREACH READY
8326,302 N Main St,Paris,5.39,3.75,Crystal Wright,+17772039248,OUTREACH READY
7742,120 Lamar Ave,Paris,5.38,3.75,David Vazquez,+18292906827,OUTREACH READY
7796,174 Lamar Ave,Paris,5.38,3.75,Rachel Grant,+13328629080,OUTREACH READY
7824,202 Lamar Ave,Paris,5.38,3.75,Heather Hill,+16274137806,OUTREACH READY
7839,217 Lamar Ave,Paris,5.38,3.75,Erin Martinez,+13534204921,OUTREACH READY
7841,219 Lamar Ave,Paris,5.38,3.75,Brandy Reid,+18061059186,OUTREACH READY
7794,172 Lamar Ave,Paris,5.37,3.75,John Harris,+10072404305,OUTREACH READY
7902,280 Lamar Ave,Paris,5.37,3.75,Eric Lawrence,+14238142921,OUTREACH READY
7903,281 Lamar Ave,Paris,5.37,3.75,Jesus Haynes,+10550370471,OUTREACH READY
7904,282 Lamar Ave,Paris,5.37,3.75,Donna Cox,+10204661032,OUTREACH READY
7905,283 Lamar Ave,Paris,5.37,3.75,Ray Hill,+12642959162,OUTREACH READY
8146,122 N Main St,Paris,5.37,3.75,Kelly Gillespie,+19400814482,OUTREACH READY
7802,180 Lamar Ave,Paris,5.36,3.75,Robert Schaefer,+16189891685,OUTREACH READY
7808,186 Lamar Ave,Paris,5.36,3.75,Derek Higgins,+10416085969,OUTREACH READY
7818,196 Lamar Ave,Paris,5.36,3.75,Kim Carr,+17242824016,OUTREACH READY
8324,300 N Main St,Paris,5.36,3.75,Elizabeth Taylor,+15375869547,OUTREACH READY
7436,115 N Grand Ave,Sherman,5.35,3.75,Brandy White,+13780810348,OUTREACH READY
7724,102 Lamar Ave,Paris,5.35,3.75,Justin Martin,+15735644102,OUTREACH READY
7738,116 Lamar Ave,Paris,5.35,3.75,Julie Bowers,+10234782076,OUTREACH READY
7812,190 Lamar Ave,Paris,5.35,3.75,Derek Ruiz,+12227763181,OUTREACH READY
7816,194 Lamar Ave,Paris,5.35,3.75,Gary Conner,+15785489114,OUTREACH READY
8375,351 N Main St,Paris,5.35,3.75,Jeffrey Lindsey,+11300531614,OUTREACH READY
7744,122 Lamar Ave,Paris,5.34,3.75,Sabrina Trevino,+18841193866,OUTREACH READY
7760,138 Lamar Ave,Paris,5.34,3.75,Teresa Barry,+12303353011,OUTREACH READY
7810,188 Lamar Ave,Paris,5.34,3.75,Sandra Russell,+18745672651,OUTREACH READY
7814,192 Lamar Ave,Paris,5.34,3.75,Michele Wheeler,+11301561153,OUTREACH READY
7924,101 Clarksville St,Paris,5.34,3.75,Kim Pratt,+16606801994,OUTREACH READY
7935,112 Clarksville St,Paris,5.34,3.75,Jonathan Maldonado,+14773567595,OUTREACH READY
7946,123 Clarksville St,Paris,5.33,3.75,Terry Mullins,+19420251877,OUTREACH READY
8012,189 Clarksville St,Paris,5.33,3.75,Keith Foley,+17346576151,OUTREACH READY
7961,138 Clarksville St,Paris,5.32,3.75,Anthony Richards,+18103426735,OUTREACH READY
7926,103 Clarksville St,Paris,5.31,3.75,Mr. Brian Howard,+18918195344,OUTREACH READY
8152,128 N Main St,Paris,5.31,3.75,Melissa Joyce,+17984875674,OUTREACH READY
8377,353 N Main St,Paris,5.31,3.75,Barbara Mora,+14273564346,OUTREACH READY
8010,187 Clarksville St,Paris,5.3,3.75,Stephen Schmidt,+18480426569,OUTREACH READY
8019,196 Clarksville St,Paris,5.3,3.75,Erin Anderson,+12932497337,OUTREACH READY
7732,110 Lamar Ave,Paris,5.29,3.75,Christopher Thompson,+11605266346,OUTREACH READY
7845,223 Lamar Ave,Paris,5.29,3.75,Alex Reed,+18520164582,OUTREACH READY
7847,225 Lamar Ave,Paris,5.29,3.75,Michael Coleman,+16275302846,OUTREACH READY
7899,277 Lamar Ave,Paris,5.29,3.75,Kenneth Richardson,+10889706679,OUTREACH READY
7939,116 Clarksville St,Paris,5.29,3.75,Rachel Johnson,+19471697493,OUTREACH READY
7952,129 Clarksville St,Paris,5.29,3.75,Charles Herrera,+15189885411,OUTREACH READY
7968,145 Clarksville St,Paris,5.29,3.75,Mrs. Monique Davenport,+13268606778,OUTREACH READY
7722,100 Lamar Ave,Paris,5.28,3.75,Suzanne Flowers,+17525177596,OUTREACH READY
7948,125 Clarksville St,Paris,5.28,3.75,Katherine Chen,+18842797223,OUTREACH READY
8021,198 Clarksville St,Paris,5.28,3.75,Xavier Oliver,+16770269257,OUTREACH READY
8022,199 Clarksville St,Paris,5.28,3.75,William Frost,+12066873735,OUTREACH READY
8023,200 Clarksville St,Paris,5.28,3.75,Tammy Griffin,+19958331081,OUTREACH READY
8148,124 N Main St,Paris,5.28,3.75,Amber Kelly,+16084366984,OUTREACH READY
7734,112 Lamar Ave,Paris,5.27,3.75,Timothy Meyers,+10272485449,OUTREACH READY
7874,252 Lamar Ave,Paris,5.27,3.75,Valerie Perez,+16589754351,OUTREACH READY
8008,185 Clarksville St,Paris,5.27,3.75,Danielle Harris,+19339409384,OUTREACH READY
8340,316 N Main St,Paris,5.27,3.75,Robert Murphy,+17083484169,OUTREACH READY
7970,147 Clarksville St,Paris,5.26,3.75,Tammy Davis,+18343557943,OUTREACH READY
7982,159 Clarksville St,Paris,5.26,3.75,Keith Miller,+13489924622,OUTREACH READY
7736,114 Lamar Ave,Paris,5.25,3.75,Ashley Ramirez,+16662223950,OUTREACH READY
7878,256 Lamar Ave,Paris,5.25,3.75,Kevin Baker,+16416720179,OUTREACH READY
7901,279 Lamar Ave,Paris,5.25,3.75,Kevin Duncan,+13369047757,OUTREACH READY
7929,106 Clarksville St,Paris,5.25,3.75,Chelsea Hill,+12647588653,OUTREACH READY
7984,161 Clarksville St,Paris,5.24,3.75,Jeffrey Lambert,+14989551792,OUTREACH READY
7931,108 Clarksville St,Paris,5.23,3.75,Chelsea Harding,+12315554753,OUTREACH READY
7950,127 Clarksville St,Paris,5.23,3.75,James Hall,+10788232591,OUTREACH READY
7956,133 Clarksville St,Paris,5.23,3.75,Denise Riley,+17082599291,OUTREACH READY
7980,157 Clarksville St,Paris,5.23,3.75,Ryan Flores,+19843498211,OUTREACH READY
8016,193 Clarksville St,Paris,5.23,3.75,Taylor Adams,+12716377190,OUTREACH READY
8338,314 N Main St,Paris,5.23,3.75,Janet White,+11477151183,OUTREACH READY
7851,229 Lamar Ave,Paris,5.22,3.75,Dennis Obrien,+16284977386,OUTREACH READY
7872,250 Lamar Ave,Paris,5.22,3.75,Bradley Smith,+10556060464,OUTREACH READY
7880,258 Lamar Ave,Paris,5.22,3.75,Megan Banks,+19180743559,OUTREACH READY
7882,260 Lamar Ave,Paris,5.22,3.75,Mark Pierce,+16978800116,OUTREACH READY
7927,104 Clarksville St,Paris,5.22,3.75,Shannon Wilson,+17133825435,OUTREACH READY
7978,155 Clarksville St,Paris,5.22,3.75,Lisa Barry,+10725117691,OUTREACH READY
8000,177 Clarksville St,Paris,5.22,3.75,Frederick Roach,+18687479738,OUTREACH READY
8006,183 Clarksville St,Paris,5.22,3.75,Joseph Bryant,+11191234943,OUTREACH READY
8014,191 Clarksville St,Paris,5.22,3.75,Wyatt Simpson,+13299026050,OUTREACH READY
8330,306 N Main St,Paris,5.22,3.75,Susan Monroe,+16742037863,OUTREACH READY
8371,347 N Main St,Paris,5.22,3.75,Edward Hays,+13757563509,OUTREACH READY
8373,349 N Main St,Paris,5.22,3.75,Angel Cruz,+12356620295,OUTREACH READY
7959,136 Clarksville St,Paris,5.21,3.75,Jennifer Gibson,+15155407355,OUTREACH READY
7964,141 Clarksville St,Paris,5.21,3.75,Matthew Cook,+13774988099,OUTREACH READY
7976,153 Clarksville St,Paris,5.21,3.75,Donna Snyder,+11485469121,OUTREACH READY
7986,163 Clarksville St,Paris,5.21,3.75,Richard Smith,+11824867257,OUTREACH READY
7930,107 Clarksville St,Paris,5.2,3.75,Ashley Rose,+15230037160,OUTREACH READY
7949,126 Clarksville St,Paris,5.2,3.75,Bradley Marquez,+17589166501,OUTREACH READY
7960,137 Clarksville St,Paris,5.2,3.75,Andrew Velazquez,+18906170088,OUTREACH READY
7962,139 Clarksville St,Paris,5.2,3.75,Denise Edwards,+14999394079,OUTREACH READY
7972,149 Clarksville St,Paris,5.2,3.75,Shawn Smith,+18794435828,OUTREACH READY
7958,135 Clarksville St,Paris,5.19,3.75,William Mitchell,+12200649039,OUTREACH READY
