id,city,street_address,zip_code,phone_number,damage_score,event_date
8783,"Wichita Falls","257 Indiana Ave",76301,+12359450807,78.54,2026-04-25
8784,"Wichita Falls","258 Indiana Ave",76301,+17165256154,21.75,2026-04-25
8785,"Wichita Falls","259 Indiana Ave",76301,+19550774559,78.59,2026-04-25
8786,"Wichita Falls","260 Indiana Ave",76301,+19325118253,21.63,2026-04-25
8787,"Wichita Falls","261 Indiana Ave",76301,+16076781574,78.56,2026-04-25
8788,"Wichita Falls","262 Indiana Ave",76301,+11865580918,21.79,2026-04-25
8789,"Wichita Falls","263 Indiana Ave",76301,+12485060304,77.94,2026-04-25
8790,"Wichita Falls","264 Indiana Ave",76301,+18304626338,22.0,2026-04-25
8791,"Wichita Falls","265 Indiana Ave",76301,+18657527559,77.73,2026-04-25
8792,"Wichita Falls","266 Indiana Ave",76301,+13544646270,22.11,2026-04-25
8793,"Wichita Falls","267 Indiana Ave",76301,+17795038060,76.68,2026-04-25
8794,"Wichita Falls","268 Indiana Ave",76301,+10540794034,22.44,2026-04-25
8795,"Wichita Falls","269 Indiana Ave",76301,+13049951330,75.55,2026-04-25
8796,"Wichita Falls","270 Indiana Ave",76301,+19443145239,22.66,2026-04-25
8797,"Wichita Falls","271 Indiana Ave",76301,+13201844726,74.51,2026-04-25
8798,"Wichita Falls","272 Indiana Ave",76301,+14478719194,22.89,2026-04-25
8799,"Wichita Falls","273 Indiana Ave",76301,+11020625255,73.87,2026-04-25
8800,"Wichita Falls","274 Indiana Ave",76301,+19618115028,23.24,2026-04-25
8801,"Wichita Falls","275 Indiana Ave",76301,+17853897627,72.63,2026-04-25
8802,"Wichita Falls","276 Indiana Ave",76301,+13006184766,20.9,2026-04-25
8803,"Wichita Falls","277 Indiana Ave",76301,+16255916699,71.88,2026-04-25
8804,"Wichita Falls","278 Indiana Ave",76301,+12367284016,20.66,2026-04-25
8805,"Wichita Falls","279 Indiana Ave",76301,+15454211117,70.38,2026-04-25
8806,"Wichita Falls","280 Indiana Ave",76301,+12037128523,20.56,2026-04-25
8807,"Wichita Falls","281 Indiana Ave",76301,+14195162442,69.13,2026-04-25
8808,"Wichita Falls","282 Indiana Ave",76301,+11905849654,20.54,2026-04-25
8809,"Wichita Falls","283 Indiana Ave",76301,+16087987796,67.44,2026-04-25
8810,"Wichita Falls","284 Indiana Ave",76301,+10175676530,20.49,2026-04-25
8811,"Wichita Falls","285 Indiana Ave",76301,+12995977377,65.59,2026-04-25
8812,"Wichita Falls","286 Indiana Ave",76301,+19107501609,20.45,2026-04-25
8813,"Wichita Falls","287 Indiana Ave",76301,+15622287400,64.31,2026-04-25
8814,"Wichita Falls","288 Indiana Ave",76301,+13861269352,20.48,2026-04-25
8815,"Wichita Falls","289 Indiana Ave",76301,+14072596365,20.85,2026-04-25
8816,"Wichita Falls","290 Indiana Ave",76301,+11892674751,20.28,2026-04-25
8817,"Wichita Falls","291 Indiana Ave",76301,+16365946950,20.6,2026-04-25
8818,"Wichita Falls","292 Indiana Ave",76301,+10368427715,20.28,2026-04-25
8819,"Wichita Falls","293 Indiana Ave",76301,,20.49,2026-04-25
8820,"Wichita Falls","294 Indiana Ave",76301,,20.24,2026-04-25
8821,"Wichita Falls","295 Indiana Ave",76301,,20.43,2026-04-25
8822,"Wichita Falls","296 Indiana Ave",76301,,20.25,2026-04-25
8823,"Wichita Falls","297 Indiana Ave",76301,,20.29,2026-04-25
8824,"Wichita Falls","298 Indiana Ave",76301,,20.25,2026-04-25
8825,"Wichita Falls","299 Indiana Ave",76301,,20.25,2026-04-25
8826,"Wichita Falls","300 Indiana Ave",76301,,29.72,2026-04-25
8827,"Wichita Falls","100 Broad St",76301,,26.5,2026-04-25
8828,"Wichita Falls","101 Broad St",76301,,21.17,2026-04-25
8829,"Wichita Falls","102 Broad St",76301,,17.04,2026-04-25
8830,"Wichita Falls","103 Broad St",76301,,21.55,2026-04-25
8831,"Wichita Falls","104 Broad St",76301,,17.04,2026-04-25
8832,"Wichita Falls","105 Broad St",76301,,21.83,2026-04-25
8833,"Wichita Falls","106 Broad St",76301,,17.04,2026-04-25
8834,"Wichita Falls","107 Broad St",76301,,22.29,2026-04-25
8835,"Wichita Falls","108 Broad St",76301,,17.04,2026-04-25
8836,"Wichita Falls","109 Broad St",76301,,22.57,2026-04-25
8837,"Wichita Falls","110 Broad St",76301,,17.04,2026-04-25
8838,"Wichita Falls","111 Broad St",76301,,22.63,2026-04-25
8839,"Wichita Falls","112 Broad St",76301,,17.04,2026-04-25
8840,"Wichita Falls","113 Broad St",76301,,22.83,2026-04-25
8841,"Wichita Falls","114 Broad St",76301,,17.04,2026-04-25
8842,"Wichita Falls","115 Broad St",76301,,23.13,2026-04-25
8843,"Wichita Falls","116 Broad St",76301,,17.04,2026-04-25
8844,"Wichita Falls","117 Broad St",76301,,23.27,2026-04-25
8845,"Wichita Falls","118 Broad St",76301,,17.04,2026-04-25
8846,"Wichita Falls","119 Broad St",76301,,23.79,2026-04-25
8847,"Wichita Falls","120 Broad St",76301,,17.04,2026-04-25
8848,"Wichita Falls","121 Broad St",76301,,24.01,2026-04-25
8849,"Wichita Falls","122 Broad St",76301,,17.04,2026-04-25
8850,"Wichita Falls","123 Broad St",76301,,23.86,2026-04-25
8851,"Wichita Falls","124 Broad St",76301,,17.04,2026-04-25
8852,"Wichita Falls","125 Broad St",76301,,19.42,2026-04-25
8853,"Wichita Falls","126 Broad St",76301,,17.04,2026-04-25
8854,"Wichita Falls","127 Broad St",76301,,19.51,2026-04-25
8855,"Wichita Falls","128 Broad St",76301,,17.04,2026-04-25
8856,"Wichita Falls","129 Broad St",76301,,19.67,2026-04-25
8857,"Wichita Falls","130 Broad St",76301,,17.04,2026-04-25
8858,"Wichita Falls","131 Broad St",76301,,19.61,2026-04-25
8859,"Wichita Falls","132 Broad St",76301,,17.04,2026-04-25
8860,"Wichita Falls","133 Broad St",76301,,19.63,2026-04-25
8861,"Wichita Falls","134 Broad St",76301,,17.04,2026-04-25
8862,"Wichita Falls","135 Broad St",76301,,20.0,2026-04-25
8863,"Wichita Falls","136 Broad St",76301,,17.04,2026-04-25
8864,"Wichita Falls","137 Broad St",76301,,19.45,2026-04-25
8865,"Wichita Falls","138 Broad St",76301,,17.04,2026-04-25
8866,"Wichita Falls","139 Broad St",76301,,19.35,2026-04-25
8867,"Wichita Falls","140 Broad St",76301,,17.04,2026-04-25
8868,"Wichita Falls","141 Broad St",76301,,19.03,2026-04-25
8869,"Wichita Falls","142 Broad St",76301,,17.04,2026-04-25
8870,"Wichita Falls","143 Broad St",76301,,18.68,2026-04-25
8871,"Wichita Falls","144 Broad St",76301,,17.04,2026-04-25
8872,"Wichita Falls","145 Broad St",76301,,18.84,2026-04-25
8873,"Wichita Falls","146 Broad St",76301,,17.04,2026-04-25
8874,"Wichita Falls","147 Broad St",76301,,18.71,2026-04-25
8875,"Wichita Falls","148 Broad St",76301,,17.04,2026-04-25
8876,"Wichita Falls","149 Broad St",76301,,18.07,2026-04-25
8877,"Wichita Falls","150 Broad St",76301,,17.04,2026-04-25
8878,"Wichita Falls","151 Broad St",76301,,17.41,2026-04-25
8879,"Wichita Falls","152 Broad St",76301,,17.04,2026-04-25
8880,"Wichita Falls","153 Broad St",76301,,16.52,2026-04-25
8881,"Wichita Falls","154 Broad St",76301,,17.04,2026-04-25
8882,"Wichita Falls","155 Broad St",76301,,15.77,2026-04-25
8883,"Wichita Falls","156 Broad St",76301,,17.04,2026-04-25
8884,"Wichita Falls","157 Broad St",76301,,14.84,2026-04-25
8885,"Wichita Falls","158 Broad St",76301,,17.04,2026-04-25
8886,"Wichita Falls","159 Broad St",76301,,14.73,2026-04-25
8887,"Wichita Falls","160 Broad St",76301,,17.04,2026-04-25
8888,"Wichita Falls","161 Broad St",76301,,14.17,2026-04-25
8889,"Wichita Falls","162 Broad St",76301,,17.04,2026-04-25
8890,"Wichita Falls","163 Broad St",76301,,14.48,2026-04-25
8891,"Wichita Falls","164 Broad St",76301,,17.04,2026-04-25
8892,"Wichita Falls","165 Broad St",76301,,14.71,2026-04-25
8893,"Wichita Falls","166 Broad St",76301,,17.04,2026-04-25
8894,"Wichita Falls","167 Broad St",76301,,14.66,2026-04-25
8895,"Wichita Falls","168 Broad St",76301,,17.04,2026-04-25
8896,"Wichita Falls","169 Broad St",76301,,14.37,2026-04-25
8897,"Wichita Falls","170 Broad St",76301,,17.04,2026-04-25
8898,"Wichita Falls","171 Broad St",76301,,14.22,2026-04-25
8899,"Wichita Falls","172 Broad St",76301,,17.04,2026-04-25
8900,"Wichita Falls","173 Broad St",76301,,15.02,2026-04-25
8901,"Wichita Falls","174 Broad St",76301,,17.04,2026-04-25
8902,"Wichita Falls","175 Broad St",76301,,15.07,2026-04-25
8903,"Wichita Falls","176 Broad St",76301,,17.04,2026-04-25
8904,"Wichita Falls","177 Broad St",76301,,14.86,2026-04-25
8905,"Wichita Falls","178 Broad St",76301,,17.04,2026-04-25
8906,"Wichita Falls","179 Broad St",76301,,14.7,2026-04-25
8907,"Wichita Falls","180 Broad St",76301,,17.04,2026-04-25
8908,"Wichita Falls","181 Broad St",76301,,14.98,2026-04-25
8909,"Wichita Falls","182 Broad St",76301,,17.04,2026-04-25
8910,"Wichita Falls","183 Broad St",76301,,15.62,2026-04-25
8911,"Wichita Falls","184 Broad St",76301,,17.04,2026-04-25
8912,"Wichita Falls","185 Broad St",76301,,15.87,2026-04-25
8913,"Wichita Falls","186 Broad St",76301,,17.04,2026-04-25
8914,"Wichita Falls","187 Broad St",76301,,16.34,2026-04-25
8915,"Wichita Falls","188 Broad St",76301,,17.04,2026-04-25
8916,"Wichita Falls","189 Broad St",76301,,16.91,2026-04-25
8917,"Wichita Falls","190 Broad St",76301,,17.04,2026-04-25
8918,"Wichita Falls","191 Broad St",76301,,17.63,2026-04-25
8919,"Wichita Falls","192 Broad St",76301,,17.04,2026-04-25
8920,"Wichita Falls","193 Broad St",76301,,18.0,2026-04-25
8921,"Wichita Falls","194 Broad St",76301,,17.04,2026-04-25
8922,"Wichita Falls","195 Broad St",76301,,18.45,2026-04-25
8923,"Wichita Falls","196 Broad St",76301,,17.04,2026-04-25
8924,"Wichita Falls","197 Broad St",76301,,18.87,2026-04-25
8925,"Wichita Falls","198 Broad St",76301,,17.04,2026-04-25
8926,"Wichita Falls","199 Broad St",76301,,19.07,2026-04-25
8927,"Wichita Falls","200 Broad St",76301,,17.04,2026-04-25
8928,"Wichita Falls","201 Broad St",76301,,17.04,2026-04-25
8929,"Wichita Falls","202 Broad St",76301,,17.03,2026-04-25
8930,"Wichita Falls","203 Broad St",76301,,25.41,2026-04-25
8931,"Wichita Falls","204 Broad St",76301,,16.94,2026-04-25
8932,"Wichita Falls","205 Broad St",76301,,23.25,2026-04-25
8933,"Wichita Falls","206 Broad St",76301,,16.92,2026-04-25
8934,"Wichita Falls","207 Broad St",76301,,21.61,2026-04-25
8935,"Wichita Falls","208 Broad St",76301,,16.85,2026-04-25
8936,"Wichita Falls","209 Broad St",76301,,21.15,2026-04-25
8937,"Wichita Falls","210 Broad St",76301,,16.84,2026-04-25
8938,"Wichita Falls","211 Broad St",76301,,21.15,2026-04-25
8939,"Wichita Falls","212 Broad St",76301,,16.77,2026-04-25
8940,"Wichita Falls","213 Broad St",76301,,21.15,2026-04-25
8941,"Wichita Falls","214 Broad St",76301,,16.71,2026-04-25
8942,"Wichita Falls","215 Broad St",76301,,21.08,2026-04-25
8943,"Wichita Falls","216 Broad St",76301,,16.7,2026-04-25
8944,"Wichita Falls","217 Broad St",76301,,21.08,2026-04-25
8945,"Wichita Falls","218 Broad St",76301,,16.69,2026-04-25
8946,"Wichita Falls","219 Broad St",76301,,21.08,2026-04-25
8947,"Wichita Falls","220 Broad St",76301,,16.63,2026-04-25
8948,"Wichita Falls","221 Broad St",76301,,21.08,2026-04-25
8949,"Wichita Falls","222 Broad St",76301,,16.62,2026-04-25
8950,"Wichita Falls","223 Broad St",76301,,20.99,2026-04-25
8951,"Wichita Falls","224 Broad St",76301,,16.63,2026-04-25
8952,"Wichita Falls","225 Broad St",76301,,20.99,2026-04-25
8953,"Wichita Falls","226 Broad St",76301,,16.67,2026-04-25
8954,"Wichita Falls","227 Broad St",76301,,20.99,2026-04-25
8955,"Wichita Falls","228 Broad St",76301,,16.72,2026-04-25
8956,"Wichita Falls","229 Broad St",76301,,20.99,2026-04-25
8957,"Wichita Falls","230 Broad St",76301,,16.74,2026-04-25
8958,"Wichita Falls","231 Broad St",76301,,20.99,2026-04-25
8959,"Wichita Falls","232 Broad St",76301,,16.78,2026-04-25
8960,"Wichita Falls","233 Broad St",76301,,20.99,2026-04-25
8961,"Wichita Falls","234 Broad St",76301,,16.57,2026-04-25
8962,"Wichita Falls","235 Broad St",76301,,20.99,2026-04-25
8963,"Wichita Falls","236 Broad St",76301,,16.69,2026-04-25
8964,"Wichita Falls","237 Broad St",76301,,20.95,2026-04-25
8965,"Wichita Falls","238 Broad St",76301,,16.76,2026-04-25
8966,"Wichita Falls","239 Broad St",76301,,20.95,2026-04-25
8967,"Wichita Falls","240 Broad St",76301,,16.76,2026-04-25
8968,"Wichita Falls","241 Broad St",76301,,20.95,2026-04-25
8969,"Wichita Falls","242 Broad St",76301,,16.82,2026-04-25
8970,"Wichita Falls","243 Broad St",76301,,20.91,2026-04-25
8971,"Wichita Falls","244 Broad St",76301,,16.75,2026-04-25
8972,"Wichita Falls","245 Broad St",76301,,20.91,2026-04-25
8973,"Wichita Falls","246 Broad St",76301,,16.78,2026-04-25
8974,"Wichita Falls","247 Broad St",76301,,18.47,2026-04-25
8975,"Wichita Falls","248 Broad St",76301,,16.75,2026-04-25
8976,"Wichita Falls","249 Broad St",76301,,18.47,2026-04-25
8977,"Wichita Falls","250 Broad St",76301,,16.79,2026-04-25
8978,"Wichita Falls","251 Broad St",76301,,18.47,2026-04-25
8979,"Wichita Falls","252 Broad St",76301,,16.8,2026-04-25
8980,"Wichita Falls","253 Broad St",76301,,18.49,2026-04-25
8981,"Wichita Falls","254 Broad St",76301,,16.86,2026-04-25
8982,"Wichita Falls","255 Broad St",76301,,18.54,2026-04-25
8983,"Wichita Falls","256 Broad St",76301,,16.79,2026-04-25
8984,"Wichita Falls","257 Broad St",76301,,18.54,2026-04-25
8985,"Wichita Falls","258 Broad St",76301,,16.85,2026-04-25
8986,"Wichita Falls","259 Broad St",76301,,18.54,2026-04-25
8987,"Wichita Falls","260 Broad St",76301,,16.78,2026-04-25
8988,"Wichita Falls","261 Broad St",76301,,18.58,2026-04-25
8989,"Wichita Falls","262 Broad St",76301,,16.9,2026-04-25
8990,"Wichita Falls","263 Broad St",76301,,18.58,2026-04-25
8991,"Wichita Falls","264 Broad St",76301,,16.84,2026-04-25
8992,"Wichita Falls","265 Broad St",76301,,18.58,2026-04-25
8993,"Wichita Falls","266 Broad St",76301,,16.98,2026-04-25
8994,"Wichita Falls","267 Broad St",76301,,18.71,2026-04-25
8995,"Wichita Falls","268 Broad St",76301,,17.02,2026-04-25
8996,"Wichita Falls","269 Broad St",76301,,18.73,2026-04-25
8997,"Wichita Falls","270 Broad St",76301,,17.14,2026-04-25
8998,"Wichita Falls","271 Broad St",76301,,18.73,2026-04-25
8999,"Wichita Falls","272 Broad St",76301,,17.19,2026-04-25
9000,"Wichita Falls","273 Broad St",76301,,18.73,2026-04-25
9001,"Wichita Falls","274 Broad St",76301,,17.32,2026-04-25
9002,"Wichita Falls","275 Broad St",76301,,18.73,2026-04-25
9003,"Wichita Falls","276 Broad St",76301,,17.53,2026-04-25
9004,"Wichita Falls","277 Broad St",76301,,18.74,2026-04-25
9005,"Wichita Falls","278 Broad St",76301,,17.54,2026-04-25
9006,"Wichita Falls","279 Broad St",76301,,18.74,2026-04-25
9007,"Wichita Falls","280 Broad St",76301,,17.64,2026-04-25
9008,"Wichita Falls","281 Broad St",76301,,18.74,2026-04-25
9009,"Wichita Falls","282 Broad St",76301,,17.72,2026-04-25
9010,"Wichita Falls","283 Broad St",76301,,18.73,2026-04-25
9011,"Wichita Falls","284 Broad St",76301,,17.91,2026-04-25
9012,"Wichita Falls","285 Broad St",76301,,18.73,2026-04-25
9013,"Wichita Falls","286 Broad St",76301,,18.1,2026-04-25
9014,"Wichita Falls","287 Broad St",76301,,18.73,2026-04-25
9015,"Wichita Falls","288 Broad St",76301,,18.27,2026-04-25
9016,"Wichita Falls","289 Broad St",76301,,18.73,2026-04-25
9017,"Wichita Falls","290 Broad St",76301,,18.41,2026-04-25
9018,"Wichita Falls","291 Broad St",76301,,18.78,2026-04-25
9019,"Wichita Falls","292 Broad St",76301,,18.37,2026-04-25
9020,"Wichita Falls","293 Broad St",76301,,18.78,2026-04-25
9021,"Wichita Falls","294 Broad St",76301,,18.43,2026-04-25
9022,"Wichita Falls","295 Broad St",76301,,18.78,2026-04-25
9023,"Wichita Falls","296 Broad St",76301,,18.73,2026-04-25
9024,"Wichita Falls","297 Broad St",76301,,18.91,2026-04-25
9025,"Wichita Falls","298 Broad St",76301,,18.91,2026-04-25
9026,"Wichita Falls","299 Broad St",76301,,18.91,2026-04-25
9027,"Wichita Falls","300 Broad St",76301,,19.31,2026-04-25
9028,"Wichita Falls","301 Broad St",76301,,19.31,2026-04-25
9029,"Wichita Falls","302 Broad St",76301,,19.69,2026-04-25
9030,"Wichita Falls","303 Broad St",76301,,19.69,2026-04-25
9031,"Wichita Falls","304 Broad St",76301,,19.69,2026-04-25
9032,"Wichita Falls","305 Broad St",76301,,19.69,2026-04-25
9033,"Wichita Falls","306 Broad St",76301,,19.68,2026-04-25
9034,"Wichita Falls","307 Broad St",76301,,19.82,2026-04-25
9035,"Wichita Falls","308 Broad St",76301,,15.86,2026-04-25
9036,"Wichita Falls","309 Broad St",76301,,20.37,2026-04-25
9037,"Wichita Falls","310 Broad St",76301,,20.2,2026-04-25
9038,"Wichita Falls","311 Broad St",76301,,20.2,2026-04-25
9039,"Wichita Falls","312 Broad St",76301,,20.55,2026-04-25
9040,"Wichita Falls","313 Broad St",76301,,20.55,2026-04-25
9041,"Wichita Falls","314 Broad St",76301,,21.02,2026-04-25
9042,"Wichita Falls","315 Broad St",76301,,21.02,2026-04-25
9043,"Wichita Falls","316 Broad St",76301,,21.55,2026-04-25
9044,"Wichita Falls","317 Broad St",76301,,21.55,2026-04-25
9045,"Wichita Falls","318 Broad St",76301,,21.86,2026-04-25
9046,"Wichita Falls","319 Broad St",76301,,21.86,2026-04-25
9047,"Wichita Falls","320 Broad St",76301,,22.53,2026-04-25
9048,"Wichita Falls","321 Broad St",76301,,22.53,2026-04-25
9049,"Wichita Falls","322 Broad St",76301,,22.32,2026-04-25
9050,"Wichita Falls","323 Broad St",76301,,22.32,2026-04-25
9051,"Wichita Falls","324 Broad St",76301,,22.24,2026-04-25
9052,"Wichita Falls","325 Broad St",76301,,22.24,2026-04-25
9053,"Wichita Falls","326 Broad St",76301,,22.54,2026-04-25
9054,"Wichita Falls","327 Broad St",76301,,22.54,2026-04-25
9055,"Wichita Falls","328 Broad St",76301,,22.39,2026-04-25
9056,"Wichita Falls","329 Broad St",76301,,22.39,2026-04-25
9057,"Wichita Falls","330 Broad St",76301,,22.16,2026-04-25
9058,"Wichita Falls","331 Broad St",76301,,22.16,2026-04-25
9059,"Wichita Falls","332 Broad St",76301,,22.02,2026-04-25
9060,"Wichita Falls","333 Broad St",76301,,22.02,2026-04-25
9061,"Wichita Falls","334 Broad St",76301,,21.21,2026-04-25
9062,"Wichita Falls","335 Broad St",76301,,21.21,2026-04-25
9063,"Wichita Falls","336 Broad St",76301,,20.66,2026-04-25
9064,"Wichita Falls","337 Broad St",76301,,20.66,2026-04-25
9065,"Wichita Falls","338 Broad St",76301,,20.05,2026-04-25
9066,"Wichita Falls","339 Broad St",76301,,20.05,2026-04-25
9067,"Wichita Falls","340 Broad St",76301,,19.83,2026-04-25
9068,"Wichita Falls","341 Broad St",76301,,19.83,2026-04-25
9069,"Wichita Falls","342 Broad St",76301,,19.36,2026-04-25
9070,"Wichita Falls","343 Broad St",76301,,19.36,2026-04-25
9071,"Wichita Falls","344 Broad St",76301,,18.8,2026-04-25
9072,"Wichita Falls","345 Broad St",76301,,18.8,2026-04-25
9073,"Wichita Falls","346 Broad St",76301,,18.3,2026-04-25
9074,"Wichita Falls","347 Broad St",76301,,18.3,2026-04-25
9075,"Wichita Falls","348 Broad St",76301,,18.22,2026-04-25
9076,"Wichita Falls","349 Broad St",76301,,18.22,2026-04-25
9077,"Wichita Falls","350 Broad St",76301,,17.66,2026-04-25
9078,"Wichita Falls","351 Broad St",76301,,17.66,2026-04-25
9079,"Wichita Falls","352 Broad St",76301,,17.33,2026-04-25
9080,"Wichita Falls","353 Broad St",76301,,17.33,2026-04-25
9081,"Wichita Falls","354 Broad St",76301,,16.7,2026-04-25
9082,"Wichita Falls","355 Broad St",76301,,16.7,2026-04-25
9083,"Wichita Falls","356 Broad St",76301,,16.29,2026-04-25
9084,"Wichita Falls","357 Broad St",76301,,16.29,2026-04-25
9085,"Wichita Falls","358 Broad St",76301,,15.99,2026-04-25
9086,"Wichita Falls","359 Broad St",76301,,15.99,2026-04-25
9087,"Wichita Falls","360 Broad St",76301,,15.56,2026-04-25
9088,"Wichita Falls","361 Broad St",76301,,15.56,2026-04-25
9089,"Wichita Falls","362 Broad St",76301,,15.03,2026-04-25
9090,"Wichita Falls","363 Broad St",76301,,15.03,2026-04-25
9091,"Wichita Falls","364 Broad St",76301,,14.47,2026-04-25
9092,"Wichita Falls","365 Broad St",76301,,14.47,2026-04-25
9093,"Wichita Falls","366 Broad St",76301,,13.94,2026-04-25
9094,"Wichita Falls","367 Broad St",76301,,13.94,2026-04-25
9095,"Wichita Falls","368 Broad St",76301,,13.29,2026-04-25
9096,"Wichita Falls","369 Broad St",76301,,13.29,2026-04-25
9097,"Wichita Falls","370 Broad St",76301,,13.04,2026-04-25
9098,"Wichita Falls","371 Broad St",76301,,13.04,2026-04-25
9099,"Wichita Falls","372 Broad St",76301,,12.48,2026-04-25
9100,"Wichita Falls","373 Broad St",76301,,12.48,2026-04-25
9101,"Wichita Falls","374 Broad St",76301,,12.17,2026-04-25
9102,"Wichita Falls","375 Broad St",76301,,12.17,2026-04-25
9103,"Wichita Falls","376 Broad St",76301,,12.11,2026-04-25
9104,"Wichita Falls","377 Broad St",76301,,12.11,2026-04-25
9105,"Wichita Falls","378 Broad St",76301,,11.96,2026-04-25
9106,"Wichita Falls","379 Broad St",76301,,11.96,2026-04-25
9107,"Wichita Falls","380 Broad St",76301,,11.95,2026-04-25
9108,"Wichita Falls","381 Broad St",76301,,11.95,2026-04-25
9109,"Wichita Falls","382 Broad St",76301,,12.04,2026-04-25
9110,"Wichita Falls","383 Broad St",76301,,12.04,2026-04-25
9111,"Wichita Falls","384 Broad St",76301,,12.02,2026-04-25
9112,"Wichita Falls","385 Broad St",76301,,12.02,2026-04-25
9113,"Wichita Falls","386 Broad St",76301,,12.34,2026-04-25
9114,"Wichita Falls","387 Broad St",76301,,12.34,2026-04-25
9115,"Wichita Falls","388 Broad St",76301,,12.56,2026-04-25
9116,"Wichita Falls","389 Broad St",76301,,12.56,2026-04-25
9117,"Wichita Falls","390 Broad St",76301,,12.65,2026-04-25
9118,"Wichita Falls","391 Broad St",76301,,12.65,2026-04-25
9119,"Wichita Falls","392 Broad St",76301,,13.33,2026-04-25
9120,"Wichita Falls","393 Broad St",76301,,13.33,2026-04-25
9121,"Wichita Falls","394 Broad St",76301,,13.29,2026-04-25
9122,"Wichita Falls","395 Broad St",76301,,13.29,2026-04-25
9123,"Wichita Falls","396 Broad St",76301,,13.7,2026-04-25
9124,"Wichita Falls","397 Broad St",76301,,13.7,2026-04-25
9125,"Wichita Falls","398 Broad St",76301,,13.57,2026-04-25
9126,"Wichita Falls","399 Broad St",76301,,13.57,2026-04-25
9127,"Wichita Falls","400 Broad St",76301,,23.91,2026-04-25
9128,"Fort Worth","100 W 7th St",76107,,20.81,2026-04-25
9129,"Fort Worth","101 W 7th St",76107,,20.81,2026-04-25
9130,"Fort Worth","102 W 7th St",76107,,21.47,2026-04-25
9131,"Fort Worth","103 W 7th St",76107,,27.19,2026-04-25
9132,"Fort Worth","104 W 7th St",76107,,21.36,2026-04-25
9133,"Fort Worth","105 W 7th St",76107,,28.79,2026-04-25
9134,"Fort Worth","106 W 7th St",76107,,21.83,2026-04-25
9135,"Fort Worth","107 W 7th St",76107,,30.43,2026-04-25
9136,"Fort Worth","108 W 7th St",76107,,21.99,2026-04-25
9137,"Fort Worth","109 W 7th St",76107,,31.77,2026-04-25
9138,"Fort Worth","110 W 7th St",76107,,24.35,2026-04-25
9139,"Fort Worth","111 W 7th St",76107,,32.18,2026-04-25
9140,"Fort Worth","112 W 7th St",76107,,18.09,2026-04-25
9141,"Fort Worth","113 W 7th St",76107,,32.65,2026-04-25
9142,"Fort Worth","114 W 7th St",76107,,25.35,2026-04-25
9143,"Fort Worth","115 W 7th St",76107,,32.55,2026-04-25
9144,"Fort Worth","116 W 7th St",76107,,21.98,2026-04-25
9145,"Fort Worth","117 W 7th St",76107,,33.75,2026-04-25
9146,"Fort Worth","118 W 7th St",76107,,21.89,2026-04-25
9147,"Fort Worth","119 W 7th St",76107,,33.57,2026-04-25
9148,"Fort Worth","120 W 7th St",76107,,18.31,2026-04-25
9149,"Fort Worth","121 W 7th St",76107,,33.29,2026-04-25
9150,"Fort Worth","122 W 7th St",76107,,21.97,2026-04-25
9151,"Fort Worth","123 W 7th St",76107,,33.14,2026-04-25
9152,"Fort Worth","124 W 7th St",76107,,21.9,2026-04-25
9153,"Fort Worth","125 W 7th St",76107,,33.07,2026-04-25
9154,"Fort Worth","126 W 7th St",76107,,18.16,2026-04-25
9155,"Fort Worth","127 W 7th St",76107,,32.75,2026-04-25
9156,"Fort Worth","128 W 7th St",76107,,22.22,2026-04-25
9157,"Fort Worth","129 W 7th St",76107,,32.65,2026-04-25
9158,"Fort Worth","130 W 7th St",76107,,22.16,2026-04-25
9159,"Fort Worth","131 W 7th St",76107,,32.46,2026-04-25
9160,"Fort Worth","132 W 7th St",76107,,22.08,2026-04-25
9161,"Fort Worth","133 W 7th St",76107,,32.24,2026-04-25
9162,"Fort Worth","134 W 7th St",76107,,22.13,2026-04-25
9163,"Fort Worth","135 W 7th St",76107,,32.01,2026-04-25
9164,"Fort Worth","136 W 7th St",76107,,22.12,2026-04-25
9165,"Fort Worth","137 W 7th St",76107,,32.07,2026-04-25
9166,"Fort Worth","138 W 7th St",76107,,22.09,2026-04-25
9167,"Fort Worth","139 W 7th St",76107,,32.07,2026-04-25
9168,"Fort Worth","140 W 7th St",76107,,21.95,2026-04-25
9169,"Fort Worth","141 W 7th St",76107,,31.98,2026-04-25
9170,"Fort Worth","142 W 7th St",76107,,21.99,2026-04-25
9171,"Fort Worth","143 W 7th St",76107,,31.91,2026-04-25
9172,"Fort Worth","144 W 7th St",76107,,21.87,2026-04-25
9173,"Fort Worth","145 W 7th St",76107,,31.93,2026-04-25
9174,"Fort Worth","146 W 7th St",76107,,21.76,2026-04-25
9175,"Fort Worth","147 W 7th St",76107,,31.99,2026-04-25
9176,"Fort Worth","148 W 7th St",76107,,21.68,2026-04-25
9177,"Fort Worth","149 W 7th St",76107,,31.82,2026-04-25
9178,"Fort Worth","150 W 7th St",76107,,21.69,2026-04-25
9179,"Fort Worth","151 W 7th St",76107,,31.82,2026-04-25
9180,"Fort Worth","152 W 7th St",76107,,21.7,2026-04-25
9181,"Fort Worth","153 W 7th St",76107,,31.84,2026-04-25
9182,"Fort Worth","154 W 7th St",76107,,21.64,2026-04-25
9183,"Fort Worth","155 W 7th St",76107,,32.01,2026-04-25
