homeowner_name,phone_number,street_address,city,state,damage_score
Homeowner,+14055554266,"159 W Robinson St",Norman,OK,41.49
Homeowner,+14055554257,"150 W Robinson St",Norman,OK,41.48
Homeowner,+14055554268,"161 W Robinson St",Norman,OK,41.45
Homeowner,+14055553897,"192 W Main St",Norman,OK,41.42
Homeowner,+14055556051,"183 N May Ave","Oklahoma City",OK,41.41
Homeowner,+14055554259,"152 W Robinson St",Norman,OK,41.38
Homeowner,+14055556683,"213 E 1st St",Tulsa,OK,41.37
Homeowner,+14055554155,"249 SW 24th Ave",Norman,OK,41.36
Homeowner,+14055553807,"102 W Main St",Norman,OK,41.35
Homeowner,+14055554153,"247 SW 24th Ave",Norman,OK,41.34
Homeowner,+14055554244,"137 W Robinson St",Norman,OK,41.32
Homeowner,+14055555809,"142 NW 10th St","Oklahoma City",OK,41.32
Homeowner,+14055556167,"299 N May Ave","Oklahoma City",OK,41.32
Homeowner,+14055554264,"157 W Robinson St",Norman,OK,41.31
Homeowner,+14055554267,"160 W Robinson St",Norman,OK,41.31
Homeowner,+14055554151,"245 SW 24th Ave",Norman,OK,41.3
Homeowner,+14055555813,"146 NW 10th St","Oklahoma City",OK,41.29
Homeowner,+14055554152,"246 SW 24th Ave",Norman,OK,41.28
Homeowner,+14055556159,"291 N May Ave","Oklahoma City",OK,41.28
Homeowner,+14055554145,"239 SW 24th Ave",Norman,OK,41.23
Homeowner,+14055553608,"204 E 2nd St",Edmond,OK,41.22
Homeowner,+14055554147,"241 SW 24th Ave",Norman,OK,41.21
Homeowner,+14055556165,"297 N May Ave","Oklahoma City",OK,41.2
Homeowner,+14055554288,"181 W Robinson St",Norman,OK,41.18
Homeowner,+14055554149,"243 SW 24th Ave",Norman,OK,41.16
Homeowner,+14055554150,"244 SW 24th Ave",Norman,OK,41.16
Homeowner,+14055555811,"144 NW 10th St","Oklahoma City",OK,41.16
Homeowner,+14055554274,"167 W Robinson St",Norman,OK,41.15
Homeowner,+14055554143,"237 SW 24th Ave",Norman,OK,41.12
Homeowner,+14055554146,"240 SW 24th Ave",Norman,OK,41.12
Homeowner,+14055556685,"215 E 1st St",Tulsa,OK,41.11
Homeowner,+14055554144,"238 SW 24th Ave",Norman,OK,41.08
Homeowner,+14055554148,"242 SW 24th Ave",Norman,OK,41.06
Homeowner,+14055554270,"163 W Robinson St",Norman,OK,41.06
Homeowner,+14055556059,"191 N May Ave","Oklahoma City",OK,41.04
Homeowner,+14055553310,"107 N Bryant Ave",Edmond,OK,41.01
Homeowner,+14055554142,"236 SW 24th Ave",Norman,OK,41.01
Homeowner,+14055555839,"172 NW 10th St","Oklahoma City",OK,40.98
Homeowner,+14055556053,"185 N May Ave","Oklahoma City",OK,40.98
Homeowner,+14055556118,"250 N May Ave","Oklahoma City",OK,40.97
Homeowner,+14055554141,"235 SW 24th Ave",Norman,OK,40.95
Homeowner,+14055556682,"212 E 1st St",Tulsa,OK,40.95
Homeowner,+14055556116,"248 N May Ave","Oklahoma City",OK,40.92
Homeowner,+14055556157,"289 N May Ave","Oklahoma City",OK,40.91
Homeowner,+14055555815,"148 NW 10th St","Oklahoma City",OK,40.9
Homeowner,+14055553327,"124 N Bryant Ave",Edmond,OK,40.88
Homeowner,+14055554140,"234 SW 24th Ave",Norman,OK,40.87
Homeowner,+14055554258,"151 W Robinson St",Norman,OK,40.87
Homeowner,+14055554272,"165 W Robinson St",Norman,OK,40.84
Homeowner,+14055556061,"193 N May Ave","Oklahoma City",OK,40.84
Homeowner,+14055556033,"165 N May Ave","Oklahoma City",OK,40.83
Homeowner,+14055553508,"104 E 2nd St",Edmond,OK,40.81
Homeowner,+14055554248,"141 W Robinson St",Norman,OK,40.77
Homeowner,+14055556681,"211 E 1st St",Tulsa,OK,40.71
Homeowner,+14055554137,"231 SW 24th Ave",Norman,OK,40.69
Homeowner,+14055553826,"121 W Main St",Norman,OK,40.68
Homeowner,+14055553837,"132 W Main St",Norman,OK,40.67
Homeowner,+14055556112,"244 N May Ave","Oklahoma City",OK,40.67
Homeowner,+14055554262,"155 W Robinson St",Norman,OK,40.66
Homeowner,+14055556035,"167 N May Ave","Oklahoma City",OK,40.62
Homeowner,+14055556114,"246 N May Ave","Oklahoma City",OK,40.61
Homeowner,+14055556110,"242 N May Ave","Oklahoma City",OK,40.58
Homeowner,+14055554273,"166 W Robinson St",Norman,OK,40.54
Homeowner,+14055553506,"102 E 2nd St",Edmond,OK,40.53
Homeowner,+14055554239,"132 W Robinson St",Norman,OK,40.5
Homeowner,+14055554255,"148 W Robinson St",Norman,OK,40.49
Homeowner,+14055556037,"169 N May Ave","Oklahoma City",OK,40.49
Homeowner,+14055554256,"149 W Robinson St",Norman,OK,40.45
Homeowner,+14055555803,"136 NW 10th St","Oklahoma City",OK,40.45
Homeowner,+14055554232,"125 W Robinson St",Norman,OK,40.44
Homeowner,+14055556155,"287 N May Ave","Oklahoma City",OK,40.44
Homeowner,+14055556158,"290 N May Ave","Oklahoma City",OK,40.42
Homeowner,+14055554260,"153 W Robinson St",Norman,OK,40.4
Homeowner,+14055555817,"150 NW 10th St","Oklahoma City",OK,40.4
Homeowner,+14055553809,"104 W Main St",Norman,OK,40.36
Homeowner,+14055556108,"240 N May Ave","Oklahoma City",OK,40.34
Homeowner,+14055554242,"135 W Robinson St",Norman,OK,40.31
Homeowner,+14055554254,"147 W Robinson St",Norman,OK,40.31
Homeowner,+14055554133,"227 SW 24th Ave",Norman,OK,40.3
Homeowner,+14055554134,"228 SW 24th Ave",Norman,OK,40.3
Homeowner,+14055554138,"232 SW 24th Ave",Norman,OK,40.3
Homeowner,+14055555797,"130 NW 10th St","Oklahoma City",OK,40.3
Homeowner,+14055553811,"106 W Main St",Norman,OK,40.29
Homeowner,+14055555837,"170 NW 10th St","Oklahoma City",OK,40.29
Homeowner,+14055554136,"230 SW 24th Ave",Norman,OK,40.27
Homeowner,+14055554236,"129 W Robinson St",Norman,OK,40.25
Homeowner,+14055554139,"233 SW 24th Ave",Norman,OK,40.23
Homeowner,+14055556120,"252 N May Ave","Oklahoma City",OK,40.22
Homeowner,+14055556130,"262 N May Ave","Oklahoma City",OK,40.21
Homeowner,+14055553610,"206 E 2nd St",Edmond,OK,40.19
Homeowner,+14055554135,"229 SW 24th Ave",Norman,OK,40.19
Homeowner,+14055554132,"226 SW 24th Ave",Norman,OK,40.18
Homeowner,+14055556687,"217 E 1st St",Tulsa,OK,40.16
Homeowner,+14055554131,"225 SW 24th Ave",Norman,OK,40.13
Homeowner,+14055553931,"226 W Main St",Norman,OK,40.12
Homeowner,+14055554237,"130 W Robinson St",Norman,OK,40.12
Homeowner,+14055556156,"288 N May Ave","Oklahoma City",OK,40.11
Homeowner,+14055553522,"118 E 2nd St",Edmond,OK,40.08
Homeowner,+14055553524,"120 E 2nd St",Edmond,OK,40.08
Homeowner,+14055555819,"152 NW 10th St","Oklahoma City",OK,40.08
Homeowner,+14055556124,"256 N May Ave","Oklahoma City",OK,40.08
Homeowner,+14055556067,"199 N May Ave","Oklahoma City",OK,40.06
Homeowner,+14055556069,"201 N May Ave","Oklahoma City",OK,40.06
Homeowner,+14055556071,"203 N May Ave","Oklahoma City",OK,40.06
Homeowner,+14055556073,"205 N May Ave","Oklahoma City",OK,40.06
Homeowner,+14055556075,"207 N May Ave","Oklahoma City",OK,40.06
Homeowner,+14055556077,"209 N May Ave","Oklahoma City",OK,40.06
Homeowner,+14055556079,"211 N May Ave","Oklahoma City",OK,40.06
Homeowner,+14055556081,"213 N May Ave","Oklahoma City",OK,40.06
Homeowner,+14055556083,"215 N May Ave","Oklahoma City",OK,40.06
Homeowner,+14055556085,"217 N May Ave","Oklahoma City",OK,40.06
Homeowner,+14055554128,"222 SW 24th Ave",Norman,OK,40.04
Homeowner,+14055554240,"133 W Robinson St",Norman,OK,40.01
Homeowner,+14055555821,"154 NW 10th St","Oklahoma City",OK,39.99
Homeowner,+14055555823,"156 NW 10th St","Oklahoma City",OK,39.99
Homeowner,+14055554129,"223 SW 24th Ave",Norman,OK,39.98
Homeowner,+14055554231,"124 W Robinson St",Norman,OK,39.98
Homeowner,+14055554125,"219 SW 24th Ave",Norman,OK,39.97
Homeowner,+14055554235,"128 W Robinson St",Norman,OK,39.97
Homeowner,+14055554241,"134 W Robinson St",Norman,OK,39.97
Homeowner,+14055555835,"168 NW 10th St","Oklahoma City",OK,39.97
Homeowner,+14055556153,"285 N May Ave","Oklahoma City",OK,39.97
Homeowner,+14055555825,"158 NW 10th St","Oklahoma City",OK,39.96
Homeowner,+14055554130,"224 SW 24th Ave",Norman,OK,39.95
Homeowner,+14055556128,"260 N May Ave","Oklahoma City",OK,39.94
Homeowner,+14055554127,"221 SW 24th Ave",Norman,OK,39.93
Homeowner,+14055556063,"195 N May Ave","Oklahoma City",OK,39.93
Homeowner,+14055554229,"122 W Robinson St",Norman,OK,39.92
Homeowner,+14055556126,"258 N May Ave","Oklahoma City",OK,39.92
Homeowner,+14055556055,"187 N May Ave","Oklahoma City",OK,39.9
Homeowner,+14055554126,"220 SW 24th Ave",Norman,OK,39.88
Homeowner,+14055553907,"202 W Main St",Norman,OK,39.87
Homeowner,+14055554233,"126 W Robinson St",Norman,OK,39.86
Homeowner,+14055554234,"127 W Robinson St",Norman,OK,39.84
Homeowner,+14055554238,"131 W Robinson St",Norman,OK,39.84
Homeowner,+14055554275,"168 W Robinson St",Norman,OK,39.83
Homeowner,+14055554123,"217 SW 24th Ave",Norman,OK,39.82
Homeowner,+14055556154,"286 N May Ave","Oklahoma City",OK,39.82
Homeowner,+14055554253,"146 W Robinson St",Norman,OK,39.81
Homeowner,+14055556122,"254 N May Ave","Oklahoma City",OK,39.81
Homeowner,+14055553304,"101 N Bryant Ave",Edmond,OK,39.8
Homeowner,+14055553905,"200 W Main St",Norman,OK,39.79
Homeowner,+14055554124,"218 SW 24th Ave",Norman,OK,39.79
Homeowner,+14055556150,"282 N May Ave","Oklahoma City",OK,39.79
Homeowner,+14055553965,"260 W Main St",Norman,OK,39.78
Homeowner,+14055554250,"143 W Robinson St",Norman,OK,39.75
Homeowner,+14055553909,"204 W Main St",Norman,OK,39.74
Homeowner,+14055555833,"166 NW 10th St","Oklahoma City",OK,39.74
Homeowner,+14055556031,"163 N May Ave","Oklahoma City",OK,39.72
Homeowner,+14055554243,"136 W Robinson St",Norman,OK,39.71
Homeowner,+14055553961,"256 W Main St",Norman,OK,39.7
Homeowner,+14055554252,"145 W Robinson St",Norman,OK,39.7
Homeowner,+14055555867,"200 NW 10th St","Oklahoma City",OK,39.7
Homeowner,+14055553971,"266 W Main St",Norman,OK,39.67
Homeowner,+14055556148,"280 N May Ave","Oklahoma City",OK,39.67
Homeowner,+14055556151,"283 N May Ave","Oklahoma City",OK,39.66
Homeowner,+14055553973,"268 W Main St",Norman,OK,39.65
Homeowner,+14055553963,"258 W Main St",Norman,OK,39.63
Homeowner,+14055556132,"264 N May Ave","Oklahoma City",OK,39.6
Homeowner,+14055553959,"254 W Main St",Norman,OK,39.59
Homeowner,+14055555868,"201 NW 10th St","Oklahoma City",OK,39.58
Homeowner,+14055554251,"144 W Robinson St",Norman,OK,39.54
Homeowner,+14055556057,"189 N May Ave","Oklahoma City",OK,39.54
Homeowner,+14055556065,"197 N May Ave","Oklahoma City",OK,39.53
Homeowner,+14055553911,"206 W Main St",Norman,OK,39.52
Homeowner,+14055554119,"213 SW 24th Ave",Norman,OK,39.51
Homeowner,+14055556135,"267 N May Ave","Oklahoma City",OK,39.51
Homeowner,+14055553951,"246 W Main St",Norman,OK,39.5
Homeowner,+14055556136,"268 N May Ave","Oklahoma City",OK,39.49
Homeowner,+14055553969,"264 W Main St",Norman,OK,39.48
Homeowner,+14055554122,"216 SW 24th Ave",Norman,OK,39.48
Homeowner,+14055556147,"279 N May Ave","Oklahoma City",OK,39.47
Homeowner,+14055553955,"250 W Main St",Norman,OK,39.44
Homeowner,+14055553967,"262 W Main St",Norman,OK,39.44
Homeowner,+14055553957,"252 W Main St",Norman,OK,39.43
Homeowner,+14055554117,"211 SW 24th Ave",Norman,OK,39.41
Homeowner,+14055554227,"120 W Robinson St",Norman,OK,39.41
Homeowner,+14055553953,"248 W Main St",Norman,OK,39.39
Homeowner,+14055556149,"281 N May Ave","Oklahoma City",OK,39.39
Homeowner,+14055556196,"127 NW 50th St","Oklahoma City",OK,39.39
Homeowner,+14055554118,"212 SW 24th Ave",Norman,OK,39.37
Homeowner,+14055556133,"265 N May Ave","Oklahoma City",OK,39.37
Homeowner,+14055556138,"270 N May Ave","Oklahoma City",OK,39.37
Homeowner,+14055556145,"277 N May Ave","Oklahoma City",OK,39.36
Homeowner,+14055553949,"244 W Main St",Norman,OK,39.34
Homeowner,+14055554120,"214 SW 24th Ave",Norman,OK,39.34
Homeowner,+14055554121,"215 SW 24th Ave",Norman,OK,39.34
Homeowner,+14055554207,"100 W Robinson St",Norman,OK,39.33
Homeowner,+14055554208,"101 W Robinson St",Norman,OK,39.33
Homeowner,+14055554209,"102 W Robinson St",Norman,OK,39.33
Homeowner,+14055554211,"104 W Robinson St",Norman,OK,39.33
Homeowner,+14055554212,"105 W Robinson St",Norman,OK,39.33
Homeowner,+14055554213,"106 W Robinson St",Norman,OK,39.33
Homeowner,+14055554215,"108 W Robinson St",Norman,OK,39.33
Homeowner,+14055554216,"109 W Robinson St",Norman,OK,39.33
Homeowner,+14055554005,"300 W Main St",Norman,OK,39.32
Homeowner,+14055556143,"275 N May Ave","Oklahoma City",OK,39.32
Homeowner,+14055554219,"112 W Robinson St",Norman,OK,39.31
Homeowner,+14055554290,"183 W Robinson St",Norman,OK,39.3
Homeowner,+14055556134,"266 N May Ave","Oklahoma City",OK,39.29
Homeowner,+14055556139,"271 N May Ave","Oklahoma City",OK,39.28
Homeowner,+14055553528,"124 E 2nd St",Edmond,OK,39.27
Homeowner,+14055556141,"273 N May Ave","Oklahoma City",OK,39.27
Homeowner,+14055553945,"240 W Main St",Norman,OK,39.25
Homeowner,+14055553943,"238 W Main St",Norman,OK,39.22
Homeowner,+14055556131,"263 N May Ave","Oklahoma City",OK,39.22
Homeowner,+14055556137,"269 N May Ave","Oklahoma City",OK,39.22
Homeowner,+14055554115,"209 SW 24th Ave",Norman,OK,39.21
Homeowner,+14055556140,"272 N May Ave","Oklahoma City",OK,39.16
Homeowner,+14055554249,"142 W Robinson St",Norman,OK,39.15
"DEEP SEARCH REQ",+14055552518,"219 Wilshire Blvd","Nichols Hills",OK,39.11
Homeowner,+14055553510,"106 E 2nd St",Edmond,OK,39.11
Homeowner,+14055553917,"212 W Main St",Norman,OK,39.1
Homeowner,+14055553937,"232 W Main St",Norman,OK,39.09
Homeowner,+14055554225,"118 W Robinson St",Norman,OK,39.07
Homeowner,+14055553941,"236 W Main St",Norman,OK,39.06
Homeowner,+14055554277,"170 W Robinson St",Norman,OK,39.05
Homeowner,+14055553810,"105 W Main St",Norman,OK,39.04
Homeowner,+14055553947,"242 W Main St",Norman,OK,39.04
Homeowner,+14055554113,"207 SW 24th Ave",Norman,OK,38.98
Homeowner,+14055554114,"208 SW 24th Ave",Norman,OK,38.98
Homeowner,+14055553921,"216 W Main St",Norman,OK,38.97
Homeowner,+14055553923,"218 W Main St",Norman,OK,38.97
Homeowner,+14055553933,"228 W Main St",Norman,OK,38.97
Homeowner,+14055553925,"220 W Main St",Norman,OK,38.94
Homeowner,+14055553927,"222 W Main St",Norman,OK,38.94
Homeowner,+14055556692,"222 E 1st St",Tulsa,OK,38.94
Homeowner,+14055553935,"230 W Main St",Norman,OK,38.93
Homeowner,+14055554220,"113 W Robinson St",Norman,OK,38.93
Homeowner,+14055554281,"174 W Robinson St",Norman,OK,38.92
Homeowner,+14055553939,"234 W Main St",Norman,OK,38.91
Homeowner,+14055553814,"109 W Main St",Norman,OK,38.88
Homeowner,+14055554116,"210 SW 24th Ave",Norman,OK,38.88
Homeowner,+14055556142,"274 N May Ave","Oklahoma City",OK,38.87
Homeowner,+14055555873,"206 NW 10th St","Oklahoma City",OK,38.85
Homeowner,+14055554112,"206 SW 24th Ave",Norman,OK,38.84
Homeowner,+14055553819,"114 W Main St",Norman,OK,38.8
Homeowner,+14055554245,"138 W Robinson St",Norman,OK,38.7
Homeowner,+14055555858,"191 NW 10th St","Oklahoma City",OK,38.69
Homeowner,+14055554223,"116 W Robinson St",Norman,OK,38.68
Homeowner,+14055556146,"278 N May Ave","Oklahoma City",OK,38.67
Homeowner,+14055553613,"209 E 2nd St",Edmond,OK,38.64
Homeowner,+14055556090,"222 N May Ave","Oklahoma City",OK,38.6
Homeowner,+14055556092,"224 N May Ave","Oklahoma City",OK,38.6
Homeowner,+14055556094,"226 N May Ave","Oklahoma City",OK,38.6
Homeowner,+14055556096,"228 N May Ave","Oklahoma City",OK,38.6
Homeowner,+14055556098,"230 N May Ave","Oklahoma City",OK,38.6
Homeowner,+14055556100,"232 N May Ave","Oklahoma City",OK,38.6
Homeowner,+14055556102,"234 N May Ave","Oklahoma City",OK,38.6
Homeowner,+14055556104,"236 N May Ave","Oklahoma City",OK,38.6
Homeowner,+14055555856,"189 NW 10th St","Oklahoma City",OK,38.59
Homeowner,+14055556129,"261 N May Ave","Oklahoma City",OK,38.56
Homeowner,+14055554221,"114 W Robinson St",Norman,OK,38.53
Homeowner,+14055556144,"276 N May Ave","Oklahoma City",OK,38.53
Homeowner,+14055554111,"205 SW 24th Ave",Norman,OK,38.51
Homeowner,+14055553323,"120 N Bryant Ave",Edmond,OK,38.5
Homeowner,+14055556025,"157 N May Ave","Oklahoma City",OK,38.47
Homeowner,+14055556029,"161 N May Ave","Oklahoma City",OK,38.47
Homeowner,+14055554247,"140 W Robinson St",Norman,OK,38.45
Homeowner,+14055553820,"115 W Main St",Norman,OK,38.43
Homeowner,+14055553813,"108 W Main St",Norman,OK,38.36
Homeowner,+14055555829,"162 NW 10th St","Oklahoma City",OK,38.35
Homeowner,+14055555831,"164 NW 10th St","Oklahoma City",OK,38.35
Homeowner,+14055555862,"195 NW 10th St","Oklahoma City",OK,38.35
Homeowner,+14055555864,"197 NW 10th St","Oklahoma City",OK,38.35
Homeowner,+14055555869,"202 NW 10th St","Oklahoma City",OK,38.34
Homeowner,+14055555827,"160 NW 10th St","Oklahoma City",OK,38.29
Homeowner,+14055556675,"205 E 1st St",Tulsa,OK,38.28
Homeowner,+14055555846,"179 NW 10th St","Oklahoma City",OK,38.26
Homeowner,+14055555838,"171 NW 10th St","Oklahoma City",OK,38.22
Homeowner,+14055556027,"159 N May Ave","Oklahoma City",OK,38.22
Homeowner,+14055554110,"204 SW 24th Ave",Norman,OK,38.21
Homeowner,+14055555860,"193 NW 10th St","Oklahoma City",OK,38.21
Homeowner,+14055556127,"259 N May Ave","Oklahoma City",OK,38.21
Homeowner,+14055556106,"238 N May Ave","Oklahoma City",OK,38.2
Homeowner,+14055555844,"177 NW 10th St","Oklahoma City",OK,38.18
Homeowner,+14055555836,"169 NW 10th St","Oklahoma City",OK,38.16
Homeowner,+14055556019,"151 N May Ave","Oklahoma City",OK,38.14
Homeowner,+14055555840,"173 NW 10th St","Oklahoma City",OK,38.13
Homeowner,+14055554283,"176 W Robinson St",Norman,OK,38.12
Homeowner,+14055555854,"187 NW 10th St","Oklahoma City",OK,38.12
Homeowner,+14055555871,"204 NW 10th St","Oklahoma City",OK,38.12
Homeowner,+14055554279,"172 W Robinson St",Norman,OK,38.08
Homeowner,+14055556023,"155 N May Ave","Oklahoma City",OK,38.06
Homeowner,+14055555842,"175 NW 10th St","Oklahoma City",OK,38.05
Homeowner,+14055555875,"208 NW 10th St","Oklahoma City",OK,38.05
Homeowner,+14055554292,"185 W Robinson St",Norman,OK,38.03
Homeowner,+14055555848,"181 NW 10th St","Oklahoma City",OK,37.94
Homeowner,+14055555874,"207 NW 10th St","Oklahoma City",OK,37.9
Homeowner,+14055554109,"203 SW 24th Ave",Norman,OK,37.87
Homeowner,+14055555852,"185 NW 10th St","Oklahoma City",OK,37.87
Homeowner,+14055554502,"395 W Robinson St",Norman,OK,37.86
Homeowner,+14055553505,"101 E 2nd St",Edmond,OK,37.84
Homeowner,+14055556021,"153 N May Ave","Oklahoma City",OK,37.83
Homeowner,+14055554285,"178 W Robinson St",Norman,OK,37.79
Homeowner,+14055555850,"183 NW 10th St","Oklahoma City",OK,37.77
Homeowner,+14055556125,"257 N May Ave","Oklahoma City",OK,37.76
Homeowner,+14055553509,"105 E 2nd St",Edmond,OK,37.73
Homeowner,+14055553511,"107 E 2nd St",Edmond,OK,37.73
Homeowner,+14055553516,"112 E 2nd St",Edmond,OK,37.73
Homeowner,+14055553518,"114 E 2nd St",Edmond,OK,37.73
Homeowner,+14055555834,"167 NW 10th St","Oklahoma City",OK,37.72
Homeowner,+14055553609,"205 E 2nd St",Edmond,OK,37.71
Homeowner,+14055553823,"118 W Main St",Norman,OK,37.71
Homeowner,+14055555872,"205 NW 10th St","Oklahoma City",OK,37.7
Homeowner,+14055554108,"202 SW 24th Ave",Norman,OK,37.65
Homeowner,+14055553617,"213 E 2nd St",Edmond,OK,37.6
Homeowner,+14055556198,"129 NW 50th St","Oklahoma City",OK,37.53
Homeowner,+14055553205,"203 E 15th St",Edmond,OK,37.49
Homeowner,+14055553207,"205 E 15th St",Edmond,OK,37.44
Homeowner,+14055556015,"147 N May Ave","Oklahoma City",OK,37.42
Homeowner,+14055556087,"219 N May Ave","Oklahoma City",OK,37.42
Homeowner,+14055556089,"221 N May Ave","Oklahoma City",OK,37.42
Homeowner,+14055556091,"223 N May Ave","Oklahoma City",OK,37.42
Homeowner,+14055556093,"225 N May Ave","Oklahoma City",OK,37.42
Homeowner,+14055556095,"227 N May Ave","Oklahoma City",OK,37.42
Homeowner,+14055556097,"229 N May Ave","Oklahoma City",OK,37.42
Homeowner,+14055556099,"231 N May Ave","Oklahoma City",OK,37.42
Homeowner,+14055556101,"233 N May Ave","Oklahoma City",OK,37.42
Homeowner,+14055556103,"235 N May Ave","Oklahoma City",OK,37.42
Homeowner,+14055556105,"237 N May Ave","Oklahoma City",OK,37.42
Homeowner,+14055556107,"239 N May Ave","Oklahoma City",OK,37.42
Homeowner,+14055553818,"113 W Main St",Norman,OK,37.41
Homeowner,+14055553526,"122 E 2nd St",Edmond,OK,37.4
Homeowner,+14055553611,"207 E 2nd St",Edmond,OK,37.39
Homeowner,+14055553170,"168 E 15th St",Edmond,OK,37.37
Homeowner,+14055556676,"206 E 1st St",Tulsa,OK,37.28
Homeowner,+14055554107,"201 SW 24th Ave",Norman,OK,37.27
Homeowner,+14055556123,"255 N May Ave","Oklahoma City",OK,37.26
Homeowner,+14055556017,"149 N May Ave","Oklahoma City",OK,37.25
Homeowner,+14055553817,"112 W Main St",Norman,OK,37.2
Homeowner,+14055553180,"178 E 15th St",Edmond,OK,37.17
Homeowner,+14055553182,"180 E 15th St",Edmond,OK,37.17
Homeowner,+14055553203,"201 E 15th St",Edmond,OK,37.17
Homeowner,+14055553237,"235 E 15th St",Edmond,OK,37.14
Homeowner,+14055553213,"211 E 15th St",Edmond,OK,37.11
Homeowner,+14055553612,"208 E 2nd St",Edmond,OK,37.09
Homeowner,+14055553168,"166 E 15th St",Edmond,OK,37.06
Homeowner,+14055556013,"145 N May Ave","Oklahoma City",OK,37.06
Homeowner,+14055553211,"209 E 15th St",Edmond,OK,37.04
Homeowner,+14055553822,"117 W Main St",Norman,OK,37.01
Homeowner,+14055556109,"241 N May Ave","Oklahoma City",OK,37.01
Homeowner,+14055554294,"187 W Robinson St",Norman,OK,37.0
Homeowner,+14055553816,"111 W Main St",Norman,OK,36.99
Homeowner,+14055553201,"199 E 15th St",Edmond,OK,36.98
Homeowner,+14055553815,"110 W Main St",Norman,OK,36.97
Homeowner,+14055555832,"165 NW 10th St","Oklahoma City",OK,36.95
Homeowner,+14055553635,"231 E 2nd St",Edmond,OK,36.93
Homeowner,+14055553215,"213 E 15th St",Edmond,OK,36.91
Homeowner,+14055553615,"211 E 2nd St",Edmond,OK,36.91
Homeowner,+14055553637,"233 E 2nd St",Edmond,OK,36.88
Homeowner,+14055553507,"103 E 2nd St",Edmond,OK,36.85
Homeowner,+14055553512,"108 E 2nd St",Edmond,OK,36.85
Homeowner,+14055553514,"110 E 2nd St",Edmond,OK,36.85
Homeowner,+14055553633,"229 E 2nd St",Edmond,OK,36.84
Homeowner,+14055554106,"200 SW 24th Ave",Norman,OK,36.84
Homeowner,+14055553199,"197 E 15th St",Edmond,OK,36.83
Homeowner,+14055556121,"253 N May Ave","Oklahoma City",OK,36.8
Homeowner,+14055553824,"119 W Main St",Norman,OK,36.79
Homeowner,+14055554287,"180 W Robinson St",Norman,OK,36.77
Homeowner,+14055555877,"210 NW 10th St","Oklahoma City",OK,36.77
Homeowner,+14055553655,"251 E 2nd St",Edmond,OK,36.75
Homeowner,+14055553209,"207 E 15th St",Edmond,OK,36.71
Homeowner,+14055553657,"253 E 2nd St",Edmond,OK,36.71
Homeowner,+14055553659,"255 E 2nd St",Edmond,OK,36.68
Homeowner,+14055553653,"249 E 2nd St",Edmond,OK,36.59
Homeowner,+14055554210,"103 W Robinson St",Norman,OK,36.59
